Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QC","Crops","108","Kazakhstan","5510","Production","526","Apricots","2016","2016","tonnes","18630","","Official data"
"QC","Crops","108","Kazakhstan","5312","Area harvested","366","Artichokes","2016","2016","ha","58","Im","FAO data based on imputation methodology"
"QC","Crops","108","Kazakhstan","5419","Yield","366","Artichokes","2016","2016","hg/ha","153763","Fc","Calculated data"
"QC","Crops","108","Kazakhstan","5510","Production","366","Artichokes","2016","2016","tonnes","894","Im","FAO data based on imputation methodology"
"QC","Crops","108","Kazakhstan","5312","Area harvested","44","Barley","2016","2016","ha","1894068","","Official data"
"QC","Crops","108","Kazakhstan","5419","Yield","44","Barley","2016","2016","hg/ha","17060","Fc","Calculated data"
"QC","Crops","108","Kazakhstan","5510","Production","44","Barley","2016","2016","tonnes","3231268","","Official data"
"QC","Crops","108","Kazakhstan","5312","Area harvested","176","Beans, dry","2016","2016","ha","172312","","Official data"
"QC","Crops","108","Kazakhstan","5419","Yield","176","Beans, dry","2016","2016","hg/ha","12980","Fc","Calculated data"
"QC","Crops","108","Kazakhstan","5510","Production","176","Beans, dry","2016","2016","tonnes","223661","","Official data"
"QC","Crops","108","Kazakhstan","5312","Area harvested","414","Beans, green","2016","2016","ha","1243","Im","FAO data based on imputation methodology"
"QC","Crops","108","Kazakhstan","5419","Yield","414","Beans, green","2016","2016","hg/ha","23557","Fc","Calculated data"
"QC","Crops","108","Kazakhstan","5510","Production","414","Beans, green","2016","2016","tonnes","2929","Im","FAO data based on imputation methodology"
"QC","Crops","108","Kazakhstan","5312","Area harvested","558","Berries nes","2016","2016","ha","1694","","Official data"
"QC","Crops","108","Kazakhstan","5419","Yield","558","Berries nes","2016","2016","hg/ha","80248","Fc","Calculated data"
"QC","Crops","108","Kazakhstan","5510","Production","558","Berries nes","2016","2016","tonnes","13594","","Official data"
"QC","Crops","108","Kazakhstan","5312","Area harvested","89","Buckwheat","2016","2016","ha","98419","","Official data"
"QC","Crops","108","Kazakhstan","5419","Yield","89","Buckwheat","2016","2016","hg/ha","9106","Fc","Calculated data"
"QC","Crops","108","Kazakhstan","5510","Production","89","Buckwheat","2016","2016","tonnes","89619","","Official data"
"QC","Crops","108","Kazakhstan","5312","Area harvested","358","Cabbages and other brassicas","2016","2016","ha","20778","","Official data"
"QC","Crops","108","Kazakhstan","5419","Yield","358","Cabbages and other brassicas","2016","2016","hg/ha","263794","Fc","Calculated data"
"QC","Crops","108","Kazakhstan","5510","Production","358","Cabbages and other brassicas","2016","2016","tonnes","548111","","Official data"
"QC","Crops","108","Kazakhstan","5312","Area harvested","426","Carrots and turnips","2016","2016","ha","20171","","Official data"
"QC","Crops","108","Kazakhstan","5419","Yield","426","Carrots and turnips","2016","2016","hg/ha","274659","Fc","Calculated data"
"QC","Crops","108","Kazakhstan","5510","Production","426","Carrots and turnips","2016","2016","tonnes","554015","","Official data"
"QC","Crops","108","Kazakhstan","5312","Area harvested","393","Cauliflowers and broccoli","2016","2016","ha","96","Im","FAO data based on imputation methodology"
"QC","Crops","108","Kazakhstan","5419","Yield","393","Cauliflowers and broccoli","2016","2016","hg/ha","212822","Fc","Calculated data"
"QC","Crops","108","Kazakhstan","5510","Production","393","Cauliflowers and broccoli","2016","2016","tonnes","2039","Im","FAO data based on imputation methodology"
"QC","Crops","108","Kazakhstan","5312","Area harvested","108","Cereals, nes","2016","2016","ha","240299","","Official data"
"QC","Crops","108","Kazakhstan","5419","Yield","108","Cereals, nes","2016","2016","hg/ha","18660","Fc","Calculated data"
"QC","Crops","108","Kazakhstan","5510","Production","108","Cereals, nes","2016","2016","tonnes","448394","","Official data"
"QC","Crops","108","Kazakhstan","5312","Area harvested","531","Cherries","2016","2016","ha","1455","","Official data"
"QC","Crops","108","Kazakhstan","5419","Yield","531","Cherries","2016","2016","hg/ha","76605","Fc","Calculated data"
"QC","Crops","108","Kazakhstan","5510","Production","531","Cherries","2016","2016","tonnes","11146","","Official data"
"QC","Crops","108","Kazakhstan","5312","Area harvested","530","Cherries, sour","2016","2016","ha","44","Im","FAO data based on imputation methodology"
"QC","Crops","108","Kazakhstan","5419","Yield","530","Cherries, sour","2016","2016","hg/ha","51099","Fc","Calculated data"
"QC","Crops","108","Kazakhstan","5510","Production","530","Cherries, sour","2016","2016","tonnes","225","Im","FAO data based on imputation methodology"
"QC","Crops","108","Kazakhstan","5312","Area harvested","191","Chick peas","2016","2016","ha","4111","","Official data"
"QC","Crops","108","Kazakhstan","5419","Yield","191","Chick peas","2016","2016","hg/ha","8482","Fc","Calculated data"
"QC","Crops","108","Kazakhstan","5510","Production","191","Chick peas","2016","2016","tonnes","3487","","Official data"
"QC","Crops","108","Kazakhstan","5312","Area harvested","459","Chicory roots","2016","2016","ha","114","Im","FAO data based on imputation methodology"
"QC","Crops","108","Kazakhstan","5419","Yield","459","Chicory roots","2016","2016","hg/ha","250618","Fc","Calculated data"
"QC","Crops","108","Kazakhstan","5510","Production","459","Chicory roots","2016","2016","tonnes","2867","Im","FAO data based on imputation methodology"
"QC","Crops","108","Kazakhstan","5312","Area harvested","689","Chillies and peppers, dry","2016","2016","ha","204","Im","FAO data based on imputation methodology"
"QC","Crops","108","Kazakhstan","5419","Yield","689","Chillies and peppers, dry","2016","2016","hg/ha","21307","Fc","Calculated data"
"QC","Crops","108","Kazakhstan","5510","Production","689","Chillies and peppers, dry","2016","2016","tonnes","434","Im","FAO data based on imputation methodology"
"QC","Crops","108","Kazakhstan","5312","Area harvested","401","Chillies and peppers, green","2016","2016","ha","9831","","Official data"
"QC","Crops","108","Kazakhstan","5419","Yield","401","Chillies and peppers, green","2016","2016","hg/ha","203235","Fc","Calculated data"
"QC","Crops","108","Kazakhstan","5510","Production","401","Chillies and peppers, green","2016","2016","tonnes","199800","","Official data"
"QC","Crops","108","Kazakhstan","5312","Area harvested","397","Cucumbers and gherkins","2016","2016","ha","17762","","Official data"
"QC","Crops","108","Kazakhstan","5419","Yield","397","Cucumbers and gherkins","2016","2016","hg/ha","227468","Fc","Calculated data"
"QC","Crops","108","Kazakhstan","5510","Production","397","Cucumbers and gherkins","2016","2016","tonnes","404028","","Official data"
"QC","Crops","108","Kazakhstan","5312","Area harvested","399","Eggplants (aubergines)","2016","2016","ha","3785","","Official data"
"QC","Crops","108","Kazakhstan","5419","Yield","399","Eggplants (aubergines)","2016","2016","hg/ha","220145","Fc","Calculated data"
"QC","Crops","108","Kazakhstan","5510","Production","399","Eggplants (aubergines)","2016","2016","tonnes","83325","","Official data"
"QC","Crops","108","Kazakhstan","5312","Area harvested","512","Fruit, citrus nes","2016","2016","ha","69","Im","FAO data based on imputation methodology"
"QC","Crops","108","Kazakhstan","5419","Yield","512","Fruit, citrus nes","2016","2016","hg/ha","147130","Fc","Calculated data"
"QC","Crops","108","Kazakhstan","5510","Production","512","Fruit, citrus nes","2016","2016","tonnes","1014","Im","FAO data based on imputation methodology"
"QC","Crops","108","Kazakhstan","5312","Area harvested","619","Fruit, fresh nes","2016","2016","ha","1493","","Official data"
"QC","Crops","108","Kazakhstan","5419","Yield","619","Fruit, fresh nes","2016","2016","hg/ha","69344","Fc","Calculated data"
"QC","Crops","108","Kazakhstan","5510","Production","619","Fruit, fresh nes","2016","2016","tonnes","10353","","Official data"
"QC","Crops","108","Kazakhstan","5312","Area harvested","406","Garlic","2016","2016","ha","1720","","Official data"
"QC","Crops","108","Kazakhstan","5419","Yield","406","Garlic","2016","2016","hg/ha","194657","Fc","Calculated data"
"QC","Crops","108","Kazakhstan","5510","Production","406","Garlic","2016","2016","tonnes","33481","","Official data"
"QC","Crops","108","Kazakhstan","5312","Area harvested","560","Grapes","2016","2016","ha","14550","","Official data"
"QC","Crops","108","Kazakhstan","5419","Yield","560","Grapes","2016","2016","hg/ha","51575","Fc","Calculated data"
"QC","Crops","108","Kazakhstan","5510","Production","560","Grapes","2016","2016","tonnes","75041","","Official data"
"QC","Crops","108","Kazakhstan","5312","Area harvested","242","Groundnuts, with shell","2016","2016","ha","30","Im","FAO data based on imputation methodology"
"QC","Crops","108","Kazakhstan","5419","Yield","242","Groundnuts, with shell","2016","2016","hg/ha","14341","Fc","Calculated data"
"QC","Crops","108","Kazakhstan","5510","Production","242","Groundnuts, with shell","2016","2016","tonnes","43","Im","FAO data based on imputation methodology"
"QC","Crops","108","Kazakhstan","5312","Area harvested","407","Leeks, other alliaceous vegetables","2016","2016","ha","3894","Im","FAO data based on imputation methodology"
"QC","Crops","108","Kazakhstan","5419","Yield","407","Leeks, other alliaceous vegetables","2016","2016","hg/ha","246398","Fc","Calculated data"
"QC","Crops","108","Kazakhstan","5510","Production","407","Leeks, other alliaceous vegetables","2016","2016","tonnes","95951","Im","FAO data based on imputation methodology"
"QC","Crops","108","Kazakhstan","5312","Area harvested","201","Lentils","2016","2016","ha","103966","","Official data"
"QC","Crops","108","Kazakhstan","5419","Yield","201","Lentils","2016","2016","hg/ha","13439","Fc","Calculated data"
"QC","Crops","108","Kazakhstan","5510","Production","201","Lentils","2016","2016","tonnes","139724","","Official data"
"QC","Crops","108","Kazakhstan","5312","Area harvested","333","Linseed","2016","2016","ha","633615","","Official data"
"QC","Crops","108","Kazakhstan","5419","Yield","333","Linseed","2016","2016","hg/ha","8866","Fc","Calculated data"
"QC","Crops","108","Kazakhstan","5510","Production","333","Linseed","2016","2016","tonnes","561771","","Official data"
"QC","Crops","108","Kazakhstan","5312","Area harvested","56","Maize","2016","2016","ha","135116","","Official data"
"QC","Crops","108","Kazakhstan","5419","Yield","56","Maize","2016","2016","hg/ha","56423","Fc","Calculated data"
"QC","Crops","108","Kazakhstan","5510","Production","56","Maize","2016","2016","tonnes","762360","","Official data"
"QC","Crops","108","Kazakhstan","5312","Area harvested","446","Maize, green","2016","2016","ha","44","Im","FAO data based on imputation methodology"
"QC","Crops","108","Kazakhstan","5419","Yield","446","Maize, green","2016","2016","hg/ha","254794","Fc","Calculated data"
"QC","Crops","108","Kazakhstan","5510","Production","446","Maize, green","2016","2016","tonnes","1132","Im","FAO data based on imputation methodology"
"QC","Crops","108","Kazakhstan","5312","Area harvested","568","Melons, other (inc.cantaloupes)","2016","2016","ha","43397","","Official data"
"QC","Crops","108","Kazakhstan","5419","Yield","568","Melons, other (inc.cantaloupes)","2016","2016","hg/ha","206928","Fc","Calculated data"
"QC","Crops","108","Kazakhstan","5510","Production","568","Melons, other (inc.cantaloupes)","2016","2016","tonnes","898004","","Official data"
"QC","Crops","108","Kazakhstan","5312","Area harvested","79","Millet","2016","2016","ha","55819","","Official data"
"QC","Crops","108","Kazakhstan","5419","Yield","79","Millet","2016","2016","hg/ha","10957","Fc","Calculated data"
"QC","Crops","108","Kazakhstan","5510","Production","79","Millet","2016","2016","tonnes","61161","","Official data"
"QC","Crops","108","Kazakhstan","5510","Production","449","Mushrooms and truffles","2016","2016","tonnes","513","Im","FAO data based on imputation methodology"
"QC","Crops","108","Kazakhstan","5312","Area harvested","292","Mustard seed","2016","2016","ha","17787","","Official data"
"QC","Crops","108","Kazakhstan","5419","Yield","292","Mustard seed","2016","2016","hg/ha","4154","Fc","Calculated data"
"QC","Crops","108","Kazakhstan","5510","Production","292","Mustard seed","2016","2016","tonnes","7389","","Official data"
"QC","Crops","108","Kazakhstan","5312","Area harvested","234","Nuts, nes","2016","2016","ha","380","Im","FAO data based on imputation methodology"
"QC","Crops","108","Kazakhstan","5419","Yield","234","Nuts, nes","2016","2016","hg/ha","8828","Fc","Calculated data"
"QC","Crops","108","Kazakhstan","5510","Production","234","Nuts, nes","2016","2016","tonnes","335","Im","FAO data based on imputation methodology"
"QC","Crops","108","Kazakhstan","5312","Area harvested","75","Oats","2016","2016","ha","209892","","Official data"
"QC","Crops","108","Kazakhstan","5419","Yield","75","Oats","2016","2016","hg/ha","15978","Fc","Calculated data"
"QC","Crops","108","Kazakhstan","5510","Production","75","Oats","2016","2016","tonnes","335375","","Official data"
"QC","Crops","108","Kazakhstan","5312","Area harvested","339","Oilseeds nes","2016","2016","ha","34550","","Official data"
"QC","Crops","108","Kazakhstan","5419","Yield","339","Oilseeds nes","2016","2016","hg/ha","2944","Fc","Calculated data"
"QC","Crops","108","Kazakhstan","5510","Production","339","Oilseeds nes","2016","2016","tonnes","10170","","Official data"
